Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[02:31:39.648],0.00,0.00,0.00,0.00,0.01,-0.01,1.01,1.36,0.91,1.58,4000.00
[02:31:39.648],0.00,0.00,0.00,0.00,0.01,-0.01,1.01,1.36,0.91,1.58,4000.00
[02:31:39.649],0.00,0.00,0.00,0.00,-0.01,0.02,0.99,1.40,0.76,1.50,4000.00
[02:31:39.649],0.00,0.00,0.00,0.00,-0.01,0.02,0.99,1.40,0.76,1.50,4000.00
[02:31:39.682],0.00,0.00,0.00,0.00,-0.01,0.02,0.99,1.40,0.76,1.50,4000.00
[02:31:39.707],0.00,0.00,0.00,0.00,-0.01,0.00,1.01,1.40,0.80,1.61,4000.00
[02:31:39.707],0.00,0.00,0.00,0.00,-0.01,0.00,1.01,1.40,0.80,1.61,4000.00
[02:31:39.707],0.00,0.00,0.00,0.00,-0.01,0.00,1.01,1.40,0.80,1.61,4000.00
[02:31:39.753],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.35,0.74,1.38,4000.00
[02:31:39.753],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.35,0.74,1.38,4000.00
[02:31:39.753],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.35,0.74,1.38,4000.00
[02:31:39.753],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.36,0.92,1.52,4000.00
[02:31:39.788],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.36,0.92,1.52,4000.00
[02:31:39.788],0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.36,0.92,1.52,4000.00
[02:31:39.788],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.58,0.73,1.53,4000.00
[02:31:39.789],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.58,0.73,1.53,4000.00
[02:31:39.823],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.58,0.73,1.53,4000.00
[02:31:39.824],0.00,0.00,0.00,0.00,0.01,-0.01,0.99,1.29,0.86,1.51,4000.00
[02:31:39.824],0.00,0.00,0.00,0.00,0.01,-0.01,0.99,1.29,0.86,1.51,4000.00
[02:31:39.824],0.00,0.00,0.00,0.00,0.01,-0.01,0.99,1.29,0.86,1.51,4000.00
[02:31:39.858],0.00,0.00,0.00,0.00,0.01,0.00,1.00,1.27,0.81,1.45,4000.00
[02:31:39.858],0.00,0.00,0.00,0.00,0.01,0.00,1.00,1.27,0.81,1.45,4000.00
[02:31:39.859],0.00,0.00,0.00,0.00,0.01,0.00,1.00,1.27,0.81,1.45,4000.00
[02:31:39.859],0.00,0.00,0.00,0.00,-0.01,0.02,1.01,1.44,0.89,1.54,4000.00
[02:31:39.859],0.00,0.00,0.00,0.00,-0.01,0.02,1.01,1.44,0.89,1.54,4000.00
[02:31:39.930],0.00,0.00,0.00,0.00,-0.01,0.02,1.01,1.44,0.89,1.54,4000.00
[02:31:39.930],0.00,0.00,0.00,0.00,0.00,0.01,1.01,1.27,0.82,1.56,4000.00
[02:31:39.930],0.00,0.00,0.00,0.00,0.00,0.01,1.01,1.27,0.82,1.56,4000.00
[02:31:39.930],0.00,0.00,0.00,0.00,0.00,0.01,1.01,1.27,0.82,1.56,4000.00
